id,text_clean,text_clean_en
1.7821298587571773e+18,Gratulacje     ✌   ️   🗳   ️   ❤   ️,Ładuję...
1.7821294764044782e+18,Gratulacje     👏      ✌   ️   ❤   ️,Ładuję...
1.7821290956161805e+18,Gratulacje    👏      ✌   ️,Congratulations 👏 ✌ ️
1.7821287896710147e+18,Brawo #Kielce    ✌   ️   ❤   ️Gratulacje #AgataWojda,Ładuję...
1.782117650987938e+18,"#Kęty jeszcze tylko 20 minut do zamknięcia lokali wyborczych, jeśli nie zagłosowałeś to już czas wstać z kanapy    ✌   ️   🗳   ️   ✌   ️ 
   ‼   ️zagłosuj   ‼   ️ ","#Kęty only 20 minutes left until the polls close, if you haven't voted, it's time to get up from the couch ✌ ️ 🗳 ️ ✌ ️ 
   ‼ ️vote ‼ ️ "
1.781764495687242e+18,✌   ️to wspaniała wiadomość dla naszych przyjaciół z Ukrainy!!!!,Ładuję...
1.7813331708953764e+18,Wraca Państwo prawa !!!! Które chroni zawsze najsłabszych i bezbronnych,Ładuję...
1.7812471893746895e+18,"Kolejne konkrety    ❗   ️   ❗   ️   ❗   ️ 

#polityka #polska #rodzina #babciowe #aktywnyrodzic #pieniądze ","More specifics ❗ ️ ❗ ️ ❗ ️ 

#politics #Poland #family #grandmothers #activeparent #money "
1.7812014991099622e+18,Trzymamy kciuki  a mieszkańcy Krakowa głosują #PrezydentMiszalski    ✌   ️ 🇵  🇱    ✌   ️   🗳   ️,Ładuję...
1.7801953161064617e+18,"Raport potwierdził najgorsze obawy. 
Czas na ratunek polskim koniom arabskim   ❗   ️   ❗   ️   ❗   ️
 #polityka #konie #janówpodlaski #zwierzęta #pieniądze #polska #ratunek #pomoc ","The report confirmed the worst fears. 
Time to save Polish Arabian horses ❗ ️ ❗ ️ ❗ ️
 #politics #horses #janówpodlaski #animals #money #poland #rescue #help "
1.780156804149793e+18,Przywracamy Praworządność   ❗   ️   ❗   ️   ❗   ️,Ładuję...
1.7794723775307858e+18,"Ratujemy Polskie konie arabskie   ❗   ️

#polityka #konie #janówpodlaski #zwierzęta #polska #ratunek #pieniądze #pomoc ","We save Polish Arabian horses ❗ ️

#politics #horses #janówpodlaski #animals #poland #rescue #money #help "
1.778380767279608e+18,"Prawa kobiet   ❗   ️

 #polityka #kobiety #wybór #wolność #polska ",Ładuję...
1.778360597186224e+18,"Trwa komisja ROLNICTWA I ROZWOJU WSI 
   ▪   ️Klimat TAK    ✅   
   ▪   ️Biurokracja NIE    ❌   
   ▪   ️TAK DLA POLSKIEGO ROLNIKA   ✅    ","The AGRICULTURE AND RURAL DEVELOPMENT committee is ongoing 
   ▪️Climate YES ✅   
   ▪️Bureaucracy NO ❌   
   ▪️YES FOR THE POLISH FARMER ✅    "
1.7783140911797496e+18,"   🔔    Dziś od godz 12.45 zaczynamy debatę:
-o prawach kobiet, 
-o prawie do decyzji, 
-o świadomym rodzicielstwie, 
-o szacunku, zaufaniu i wsparciu #PrawaKobiet #Sejm #DorotaNiedziela ","   🔔 Today at 12.45 we start the debate:
-about women's rights, 
- about the right to make a decision, 
-about conscious parenting, 
- about respect, trust and support #Women's Rights #Sejm #DorotaNiedziela "
1.7780832513340337e+18,Pamiętamy [*],We remember [*]
1.7780042459600696e+18,"Parlamentarny Zespół ds. Organizacji Pozarządowych i Społeczeństwa Obywatelskiego

Trwa spotkanie z przedstawicielami organizacji pozarządowych. 
1. Omówienie planów rządu dotyczących regulacji w funkcjonowaniu organizacji pozarządowych. ","Parliamentary Group for Non-Governmental Organizations and Civil Society

A meeting with representatives of non-governmental organizations is underway. 
1. Discussion of the government's plans regarding the regulation of the functioning of non-governmental organizations. "
1.7774250702200796e+18,Gratulacje     ❤   ️ 🇵  🇱    ✌   ️,Ładuję...
1.7772736580727892e+18,"Olku, szacunek za ogrom pracy, gratulacje i wszystkie ręce na pokład    ✌   ️   🤍      ❤   ️ 🇵  🇱    🗳   ️#PrezydentMiszalski #ZSercemDlaKrakowa   ","Olku, respect for a lot of work, congratulations and all hands on deck ✌ ️ 🤍 ❤ ️ 🇵 🇱 🗳 ️ #PpresidentMiszalski #ZSercemDlaKrakowa   "
1.7772498636729385e+18,Gratulacje    ❤   ️   🤝      👏,Ładuję...
1.777056803731153e+18,✌   ️Gratulacje      🤍      ❤   ️   🗳   ️   👏      👏      👏,Ładuję...
1.7770517327840586e+18,Brawo i gratulacje     🤍      ❤   ️   👏      👏      👏      ✌   ️ 🇵  🇱    ✌   ️,Ładuję...
1.7770273400587018e+18,I już    🗳   ️   🤍      ❤   ️#Kęty zagłosowane    ✌   ️,Ładuję...
1.7763101228278825e+18,"  Panie Prof ale to grupa inteligentnych patriotów, wczoraj prezes tłumaczył przecież",Ładuję...
1.7763096981840445e+18,"Instytut PAN/50 osób    👉   4 mln na rok 
Pani Sadurska prezes PZU/ 1 osoba    👉   2.5 mln w rok 
Czego nie rozumiecie ? ","Institute of the Polish Academy of Sciences/50 people 👉 4 million per year 
Mrs. Sadurska, president of PZU/ 1 person 👉 2.5 million in a year 
What don't you understand? "
1.776193305455293e+18,"#Niedziela 7 kwietnia idę na wybory, a Ty?    🗳   ️ 
Te wybory to decyzja o tym jak będzie wyglądać życie w naszych małych ojczyznach   🤍      🗳   ️   ❤   ️ W niedzielę spotkamy się przy urnach wyborczych   ✌   ️   🫶      ✌   ️
#zSercemNaWybory    ♥   ️@   🤍    ","#Sunday, April 7, I'm going to vote, and you?    🗳️ 
These elections are a decision about what life will look like in our small homelands 🤍 🗳 ️ ❤ ️ On Sunday we will meet at the ballot boxes ✌ ️ 🫶 ✌ ️
#zSercemNaWybory ♥ ️@ 🤍    "
1.776159554646016e+18,"Po Prostu Rafał 

#polityka #wybory #samorząd #prezydent #stolica #warszawa #PoProstuWarszawa #PoProstuRafał #polska  

 ","Simply Rafał 

#politics #elections #local government #president #capital #warsaw #PoProstuWarszawa #PoProstuRafał #polska  

 "
1.7759784977958467e+18,No cóż jak widać czytanie nie jest wskazane gdy się podpisuje umowy szczególnie dla rodziny……,Ładuję...
1.7759499643523482e+18," Świetny akordeonista z cudownym głosem i wyjątkowym poczuciem humoru, tak bardzo będzie nam go brakowało"," A great accordionist with a wonderful voice and a unique sense of humor, we will miss him so much"
1.7759479755098524e+18,"   🖤    Zmarł Miron Sycz, poseł na Sejm RP, wicemarszałek woj. warmińsko-mazurskiego, zaangażowany działacz Związku Ukraińców w Polsce, ale przede wszystkim wyjątkowy przyjaciel który na zawsze zostanie w naszych sercach 
Rodzinie i najbliższym składam wyrazy głębokiego współczucia[*] ",Ładuję...
1.775624513675567e+18,👏      👏      👏      👏,👏 👏 👏 👏
1.7751646199060319e+18,Jutro spotkamy się w Krakowie godz 17.00    🤍      ❤   ️   ✌   ️,Ładuję...
1.7745139838456996e+18,Wesołego Alleluja    🐣,Happy Hallelujah 🐣
1.7730467861620493e+18,"   🖤   Żegnaj    🖤    
Rajek był dla nas wszystkich wzorem wspaniałego człowieka i wiernego przyjaciela    🖤   [*] ","   🖤 ​​Goodbye 🖤    
Rajek was an example of a wonderful man and a faithful friend to all of us 🖤 [*] "
1.7709444842823393e+18,Gratulacje    👏      👏      👏      ❤   ️,Ładuję...
1.7700808526066652e+18,"#Lubelskie    ❤   ️11.00 Spotkanie z Prezydentem #BiałaPodlaska 
   ❤   ️12.00 Prezentacja kandydatów do Sejmiku #Lubelskie okręg nr3 #BiałaPodlaska
   ❤   ️14.00 - 16.00 - Spotkanie #Kodeń
   ❤   ️17.00 Prezentacja kandydatów do Sejmiku  #Lubelskie okręg nr4
   ❤   ️17.30 spotkanie #Chełm i 20.00 #Lublin ",Ładuję...
1.769458328151708e+18,"MY MAŁOPOLANIE MAMY TO W SERCU    ❤   ️

#polityka #samorząd #małopolska #wybory #polska #ludzie #prezydent #spotkanie ","WE, THE PEOPLE OF MAŁOPOLAND, HAVE IT IN OUR HEARTS ❤ ️

#politics #local government #Lesser Poland #elections #Poland #people #president #meeting "
1.769262484131648e+18,Dziś wszystkie drogi prowadzą do Krakowa    🤍      ❤   ️   👇,Ładuję...
1.768628606236758e+18,"I to się nazywa załatwianie spraw rolników, konkret    👇      🚜      🌾    ",Ładuję...
1.7674400576678712e+18,Sukcesy Minister     👇,Successes Minister 👇
1.7671634774229486e+18,Polska racja stanu    🇵  🇱  🇵  🇱  🇵  🇱,Ładuję...
1.7670958026467123e+18,Wczoraj wspólnie z Ministrem  na rynku w #Olkusz wspieraliśmy drużynę #KoalicjaObywatelska w powiecie Olkuskim    ✌   ️   🤍      ❤   ️   ✌   ️Jest moc i energia ale i wiara w porozumienie i dialog . Dziękuję za serce pełne wiary w zwycięstwo    ✌   ️   🤍      ❤   ️   ✌   ️,Ładuję...
1.767092237458965e+18,Zapraszam    🎙   ️,You're welcome 🎙 ️
1.765702080981848e+18,"   ❗   ️PIS zaorał Polską trzodę chlewną    ❗   ️

 #rolnicy #świnki #wieś #trzoda #chlewna #rolnictwo #polska #pieniądze #gospodarstwo ","   ❗️PIS plowed Polish pigs ❗️

 #farmers #pigs #village #pigs #pigs #agriculture #poland #money #farm "
1.765383690945766e+18,PISowcy jak wam nie wstyd,"PiS supporters, have no shame on you"
1.765340010515952e+18,Gratulacje Alicjo    👏      👏      👏,Ładuję...
1.7651389647451587e+18,26.gala Polskich Nagród Filmowych „Orły” w Tatrze Polskim w Warszawie #Orły    👏      👏    Gratulacje dla wszystkich nagrodzonych    👏      👏      🤍      ♥   ️,"26th gala of the Polish Film Awards ""Orły"" in the Polish Tatra Mountains in Warsaw #Orły 👏 👏 Congratulations to all the winners 👏 👏 🤍 ♥ ️"
1.764672740265464e+18,"Podjęliśmy z  temat trudnej sytuacji w polskim rolnictwie oraz współpracy w sprawie bezpieczeństwa    
Omówiliśmy również sytuację Polonii w RL #Dyplomacjaparlamentarna  🇵  🇱    🤝    🇱  🇹  ","We discussed the difficult situation in Polish agriculture and cooperation on security    
We also discussed the situation of the Polish community in the Republic of Poland #Parliamentary Diplomacy 🇵 🇱 🤝 🇱 🇹  "
1.7636255915410557e+18,To mój Premier….. to oczywiste    🤍      ❤   ️   👏,Ładuję...
1.7628973518515325e+18,Posłowie PIS nie tylko na komisjach nie grzeszą kulturą,Ładuję...
1.7618129606813204e+18,😂      😇,😂 😇
1.761462120028197e+18,❤   ️   ✌   ️,❤️ ✌️
1.7614237647665032e+18,Gratulacje     👏      👏      ✌   ️   🤍      ❤   ️,Ładuję...
1.7602647061182917e+18,Od tego zaczął się ten „bajzel”,Ładuję...
1.7598396933932365e+18,CHAOS to polityka PiSu,CHAOS is PiS policy
1.759649756165411e+18,Idziemy po zwycięstwo by oddać władzę ludziom    🤍      ❤   ️   ✌   ️   ✌   ️   ✌   ️#KoalicjaObywatelska,We are going for victory to give power back to the people 🤍 ❤ ️ ✌ ️ ✌ ️ ✌ ️#KoalicjaObywatelska
1.758779672177865e+18,To już dzisiaj    🤍      ❤   ️,Ładuję...
1.7584821846109353e+18,"Aleksiej Nawalny bohater i symbol odwagi  dla całego Wolnego Świata, dający Rosjanom siłę przeciwstawiania się Putinowi 
Spoczywaj w Pokoju [*] #AleksiejNawalny ","Alexei Navalny is a hero and a symbol of courage for the entire Free World, giving Russians the strength to oppose Putin 
Rest in Peace [*] #AlexeiNavalny "
1.758121422088553e+18,Machina ruszyła,The machine started
1.75743338923203e+18,Nie dajmy się nabrać na zasłonę dymną PIS-u    ❗   ️   ❗   ️   ❗   ️,Ładuję...
1.7574152806181484e+18,Dbałość o interesy 🇵  🇱 Państwa Polskiego ????? Wygląda na to że to dbałość o interesy PIS    👇,Ładuję...
1.7574092220886428e+18,"Stan prac nad CPK …… a głównie wydanych ogromnych pieniędzy 2.7 mld zł, sam  zarząd skasował 11 mln    🫣      🫣      🫣    ","The status of work on the CPK ... and mainly the huge amount of money spent - PLN 2.7 billion, the management board itself canceled PLN 11 million 🫣 🫣 🫣    "
1.7560515381186563e+18,Patriotyzm #PIS ma jak widać konkretną cenę    👇,Ładuję...
1.7555332544913124e+18,5 posiedzenie Sejmu Rzeczypospolitej Polskiej trwa.,Ładuję...
1.755268778705781e+18,Gratulacje trochę spóźnione ale szczere    🫶,Ładuję...
1.7552652491486374e+18,"    Pan Poseł Braun jest jak każdy inny poseł równo traktowany, choć często wchodzi w ze mną w polemikę ale w dopuszczalnych ramach 
Pozdrawiam","    Mr Braun is treated equally like any other MP, although he often enters into polemics with me, but within permissible limits 
Regards"
1.7552567753668654e+18,Proszę przesłuchać wystąpienie bo to Pan poseł stwierdził że marnujemy jego czas mówiąc o głupotach ale nie ma przecież obowiązku by występował w każdym punkcie,"Please listen to the speech because the MP said that we are wasting his time talking about nonsense, but there is no obligation for him to speak at every point."
1.7551968436658834e+18,🤍      ❤   ️,🤍 ❤ ️
1.755158369252344e+18,W punkt    ❗   ️,On point ❗ ️
1.754586535062643e+18,"W PIS nadszedł czas oświecenia,niestety równocześnie z całkowitą amnezją wsteczną .. ",Ładuję...
1.753848548293063e+18,Dziękuję    ❤   ️,Thank you ❤️
1.7530877511911916e+18,Sejm jest dla ludzi i cały czas pracuje  🇵  🇱        #DororaNiedziela #PawełKowal,Ładuję...
1.7530316309255293e+18,"Konsekwentnie, spokojnie i cały czas do przodu    ✌   ️ 🇵  🇱    ❤   ️ ",Ładuję...
1.7530149074427576e+18,"Witam Pani redaktor, czas zacząć oglądać TVP    👍      👏    🇵  🇱    ✌   ️ ",Ładuję...
1.7530133614351565e+18,Wszystkiego co najlepsze Arku     ❤   ️   🥰      🌹      🎂      🥂,Ładuję...
1.7515671198194156e+18,"Wczoraj wspólnie z   i  oddaliśmy hołd ofiarom Holokaustu w 79. rocznicę wyzwolenia Auschwitz-Birkenau. Niech pamięć o tragedii Holokaustu zawsze przypomina Nam o potrzebie tolerancji, pokoju i szacunku dla wszystkich. ","Yesterday, together with and, we paid tribute to the victims of the Holocaust on the 79th anniversary of the liberation of Auschwitz-Birkenau. May the memory of the tragedy of the Holocaust always remind us of the need for tolerance, peace and respect for all. "
1.7509848067653304e+18,❤   ️,Ładuję...
1.750621092606104e+18,Gratulacje    👍      ❤   ️   🫶      👏,Ładuję...
1.7503930323759636e+18,"      Cała procedura powoływania jak i działania komisji śledczej jest opisany w regulaminie Sejmu RP, rozdział 11a „Komisja śledcza” ","      The entire procedure for appointing and operating the investigative committee is described in the regulations of the Sejm of the Republic of Poland, chapter 11a ""Investigative committee"" "
1.7495244144780908e+18,Gratulacje Pawle     👏      🫶,Ładuję...
