id,text_clean
1.8397644111347144e+18,"Bardzo proszę Panią Redaktor TV Republika o podanie adresów przychodni POZ, które „nic nie wiedziały” o szczepieniach przeciw tężcowi albo o nieupowszechnianie kłamstw!  "
1.8397619588637903e+18," coś w tym jest! 
może zmienić na: planuję zdrowe i długie życie "
1.8395669489898908e+18,"            tak, wspólnie z  pracujemy nad zaostrzeniem przepisów, a na bieżąco każdy taki proceder zgłaszamy do prokuratury"
1.839565144772293e+18,        🥰       
1.8363765050870664e+18, tak się staramy robić
1.8363590188240282e+18,"Przekazujcie proszę informację o naszej infolinii tym, którzy potrzebują pomocy medycznej. "
1.8360981739719148e+18, na priv pls info
1.835727706664686e+18," od dzisiaj jest wojsko w dużo większej liczbie, także po to, by pomagać"
1.8357241832563387e+18,"Pan Sebastian odnaleziony
 i zabezpieczony       ❣       ️       💪        
Dziękuję stacji dializ w Kłodzku, że zadbała o swoich pacjentów.
Dziękuję Wszystkim, którzy tam na miejscu, w ekstremalnie trudnych warunkach, pomagają potrzebującym pomocy medycznej       ❤       ️ "
1.835476138354676e+18," wiemy, akcje ratownicze koordynują wojewodowie,  ale OW NFZ jest zaangażowany w informowanie kuracjuszy, którzy mieli przyjechać, żeby nie przyjeżdżali i pomoc tym, co już są na miejscu. Sytuacja jest trudna, ale kuracjusze są zaopiekowani przez pracowników sanatoriów."
1.8354212533538327e+18,"  wiem:( będziemy tym zarządzać, ale wszyscy muszą pamiętać, że 112 jest najlepszym kontaktem, uruchomiono dodatkowe osoby do odbioru zgłoszeń. Centrum powiadamiania ratunkowego będzie umiało oszacować,  jaka pomoc jest potrzebna, jaki sprzęt w dany rejon wysłać."
1.8354045242758472e+18," W tej chwili wszyscy pacjenci ze szpitali znajdujących się na zalanych terenach w województwie opolskim  są zaopiekowani i bezpieczni.
Szpital w Nysie, który w tej chwili jest najbardziej dotknięty powodzią otrzymuje na bieżąco niezbędną pomoc. Pacjenci wymagający podwyższonego… "
1.835325165493781e+18," jakiś kontakt muszę mieć, żeby zweryfikować i pomóc"
1.8353248334768786e+18, proszę podać jakiś kontakt do siebie lub pacjenta
1.835295323964547e+18," Do Szpitala w Głuchołazach brak dojazdu, ale agregaty pozwalają zapewnić bezpieczeństwo pacjentom, piwnice są zalane, pompy pompują non stop, sytuacja jest na tyle stabilna, że nie wymaga ewakuacji."
1.83525762597544e+18," W Krapkowicach sytuacja opanowana: woda z piwnic  ZOL wypompowana, przeciekający dach też zabezpieczony. Oby przestało padać."
1.8352571939536899e+18,"  mam informacje, że zarządzający szpitalami organizują przenoszenie leków na wyższe piętra, OW NFZ i WIS miały/mają kontaktować się w tej sprawie z zagrożonymi podtopieniami szpitalami"
1.835251991750013e+18," Szpital w Nysie: zabiegi planowe odwołane, apteka przeniesiona na wyższe piętra, sprzęt także  przeniesiony, SOR przeniesiony i zorganizowany na piętrze."
1.835230174188626e+18," Zakład Opiekuńczo-Leczniczy w  Paczkowie przeniesiony został na wyższe piętra,  a pacjentów wentylowanych  mechanicznie przewozimy karetkami w bezpieczne miejsca."
1.8352191208092964e+18," Jesteśmy w stałym kontakcie z UW w dolnośląskim, małopolskim i opolskim. Jeśli wojewodowie zidentyfikują potrzebę dodatkowego działania służb medycznych, jesteśmy gotowi. Oddziały wojewódzkie NFZ w tych województwach monitorują sytuację w szpitalach w zakresie ew. podtopień,… "
1.8317216542270305e+18,"  bada tę sprawę, tzn. działania obu szpitali, ale też lekarza prowadzącego ciążę. 
W tym przypadku nie chodziło jednak o narażanie życia pacjentki poprzez zwlekanie z terminacją ciąży, bo w chwili zgłoszenia do szpitala ciąża była już obumarła."
1.8308754226674893e+18, dziękuję       🥰       
1.8296368261702902e+18," 1) ja niczego nie proponuję, w gruncie rzeczy przytaczam tylko przepisy ustawy, która obowiązuje od 1993 r., to w niej zawarte są przesłanki i ograniczenia, nie wprowadzamy żadnych nowych przepisów 
2) nie urzędnik, tylko lekarz, na podstawie aktualnej wiedzy medycznej, biorąc… "
1.8288668209983447e+18,Na #Campus2024 o szczepieniu przeciwko #HPV 
1.8285326258936627e+18,"#CampusPolskaPrzyszłości o profilaktyce, samobadaniu, szczepieniach przeciw #HPV, chorobach rzadkich, uzależniających saszetkach nikotynowych i wielu innych, ważnych dla zdrowia, sprawach. Na szczęście Młodzi są mądrzy.
Do zobaczenia za rok! "
1.8279582097278735e+18," dostałam informację, że to chwilowy problem i już działa"
1.827033210066211e+18," poszerzamy uprawnienia lekarzy POZ, zachęcamy też POZ do opieki koordynowanej, ale to wszystko niestety trwa długo dłużej niż bym chciała:("
1.826914904256754e+18,"Podobno posłowie PiS robią konferencję prasową w obronie porodówki pod szpitalem w Nowym Mieście  Lubawskim.
Tymczasem to sam szpital doszedł do wniosku, że mieszkańcy bardziej potrzebują geriatrii, a dzieci będą rodzić się w Iławie oddalonej o ok. 26 km., w szpitalu pozostanie… "
1.8250424435043372e+18,         🙈       
1.8250417236947315e+18,        🫡       
1.825034622461174e+18,       ‼       ️       👇        
1.825031178677621e+18,  Pani Renato - Gratulacje       ❤       ️       ❤       ️
1.8249301380244728e+18,"Narazie zaapelujmy chociaż  do społeczności X:
ZWOLNIJ, to gwarancja, że dojedziesz na czas       ❣       ️
Wiem, co mówię, też mam tylko kilka dni urlopu, który spędzam w Gdańsku, stoję w korkach, czasem się na to denerwuję, ale noga na gazie nigdy nie może być zbyt ciężka. 
Wolniejsza jazda…  "
1.8249276172433367e+18,         👍              ❤       ️
1.8244405131200474e+18,"    nie zawsze czas pozwala, ale Gdańsk zawsze w       ❤       ️"
1.823467819066954e+18,    tak
1.822369946720232e+18,  Pani Sójka kłamie jak zwykle PiS
1.8222435553661053e+18,"Pani Posłanko, kochana Kasiu bardzo trudno będzie bez Twojego uśmiechu i dystansu do siebie i świata        🖤        "
1.822004482323911e+18,  nie zapłaciłam i sprawę skierowałam do WSA
1.8209201426178214e+18,"  rząd #PiS ścigał kobiety, które z obawy o własne zdrowie i życie chciały terminacji ciąży, ścigała je także prokuratura Ziobry,
naprawdę nie zauważa Pan różnicy? nie wierzę"
1.8205621963901343e+18,Posłuchajcie        👇        
1.8198322888904993e+18, Minister Zdrowia nie ma żadnego wpływu na wybór dyrektorów/prezesów szpitali samorządowych. To decyzje organów tworzących.
1.8187662156971218e+18,"  to organ tworzący bierze odpowiedzialność za umiejętności zarządcze, w tym kompetencje ekonomiczne dyrektorów szpitali…"
1.8187501810868388e+18,"          Mam nadzieję, że z nowym #GIF.em damy radę        💪       "
1.8187405580909775e+18,"                👏              👏              👏       
to są chyba POZ, które mają
 0 %        😩       "
1.8175702821164116e+18,   nie! mnie po prostu nie starcza czasu na X:(
1.8174632162193288e+18,         😂        najważniejsze rzeczy usłyszałam
1.8174625700615782e+18,"  zawsze można! życzliwość spotkanych ludzi jest bezcenna! dla każdego z nas, nie tylko dla polityka
To przytulam obie Panie i innych dobrych i  życzliwych 
       🥰              🥰              🥰       "
1.81746081421267e+18,        😂              😂              😂              ❤       ️
1.8174607016543644e+18," tak, wiem, że sposób wprowadzenia recepty rocznej przez PiS to gwałt na logice, a nawet zdrowym rozsądku, 
wiem, że system informatyczny dedykowany e-recepcie sprawia trudności (czasem dlatego, że jest źle zaprojektowany/niefunkcjonalny (np. brak możliwości realizacji recepty w… "
1.8169487124358395e+18, no jak Cię Jasiu nie kochać?       ❤       ️
1.8156555665569756e+18,"  to jedno z pierwszych pytań, jakie zadałam pracownikom #CeZdrowie, odpowiedź: system został tak zaprojektowany, że nie da się rozliczyć recepty, jeśli jest realizowana w dwóch aptekach,
poleciłam zmianę systemu…. ale to potrwa:("
1.8134386451492662e+18,"Nie wierzcie w to, co mówi Pan od respiratorów i receptomatów, kłamie jak…jedna dziennikarka z GW       👇        "
1.811743508069237e+18,    dużo zdrowia        ❣       ️
1.8114631089485583e+18,"Dziękuję  za spotkanie i dyskusję o przyszłości szpitali i całego  systemu ochrony zdrowia. Jest sporo problemów do rozwiązania, ale mamy wspólne cele i determinację. Czekamy na uwagi dyrektorów szpitali nt. potrzebnych zmian deregulacyjnych. "
1.8114602628322755e+18,        ❤       ️
1.811018825917166e+18," zgoda, ale różnica między ryczałtem a 30% często jest właśnie taka - kilkadziesiąt zł, więc niwelowanie poziomów  w przypadkach, gdy różnica jest niewielka to kolejna komplikacja dla systemu, 
no i gdzieś trzeba by ustawić odcięcie, czy 5, czy 10 zł to już istotna różnica? Bo dla… "
1.8110067850392576e+18,"  nad tym też pracujemy, ale tu także dużo „schodów”"
1.8110034434289175e+18," Wiem, że trudno racjonalnie to wytłumaczyć, poziom refundacji zależy od wniosku refundacyjnego złożonego przez firmę farmaceutyczną, dlatego bywa różny dla różnych jednostek chorobowych. Na refundację wydajemy ok 20 mld zł(!) pieniędzy podatników, dlatego nie możemy machnąć ręką… "
1.8106195018990843e+18,"Ponieważ pacjenci mogą czuć się zaniepokojeni medialnymi informacjami o tym, że „szukam oszczędności w chirurgii”, spieszę donieść, że to nieprawda. 
Zgodnie z nową taryfikacją świadczeń z zakresu chirurgii do szpitali trafi o 1 mld 172,4 mln zł więcej. Z 83 grup świadczeń aż 77…  "
1.810609273346417e+18, R.I.P.       🖤       
1.810608988591096e+18,        🖤       
1.8106076625113257e+18,              ale przecież publikujemy dane       👇        
1.8104157225664722e+18,"           to dla mnie ważne, dziękuję       ❤       ️
wiem, że dużo przed nami        💪       "
1.8104142908069522e+18,"   to nie było działanie p. Wicemarszałek przeciwko komuś, spotkamy się na pewno niebawem"
1.810411018658718e+18,"Aga       ❣       ️ to także Twój sukces! Dziękuję Wszystkim, którzy podpisali projekt obywatelski i tym, co zbierali podpisy        💪        "
1.810066353048449e+18,"  Zgoda, ale odpoczywam aktywnie w weekendy       🫡       "
1.8100653977244595e+18,"    system rejestracji wizyt-rusza w lipcu, narazie pilotażowo mammografia i cytologia, później kardiologia i kolejne świadczenia 
- znieczulenie przy porodzie-od 1.07. wyżej wycenione są porody w porodówkach, gdzie min. 10% porodów naturalnych jest znieczulona, to początek,… "
1.810051496316486e+18, Wybrałam lepiej - w tym roku bez urlopu       😂       
1.8100043841445645e+18, odpowiedziałam
1.810004330113651e+18,"   Kontakt miałam przez byłą Wicemarszałek p. Stochniałek i przez nią zostały zaproszone do MZ osoby ze spotkania majowego. Takie spotkanie odbyło się, ale była na nim tylko część osób, które podnosiły problemy z funkcjonowaniem CZP i AOS. Zaproszenie dla pozostałych osób aktualne."
1.809299240268481e+18,#rozliczymyPiS 2/2 cdn… 
1.809298412140917e+18,"Trwa dłużej niż chcielibyście, ale nie odpuścimy - nikomu
#rozliczymyPiS 1/2 "
1.80926159455325e+18,"   nie! w ogóle nie jestem urażona, trzeba odpowiadać, ale wiem, że ważniejsze od rozmowy na X jest teraz to, że ludzie oczekują zmiany na lepsze i to jak najszybciej, a to w ochronie zdrowia niełatwe:("
1.8092545244538962e+18,"  nie straciłam, ale na pewno nie mam czasu,żeby codziennie zajrzeć na X:(
staram się odpowiadać na pytania albo zająć poruszaną tu sprawą
do tej pory słyszałam raczej, że zagrożeniem jest ukraiński lekarz,który nie mówi po polsku,dlatego wprowadziliśmy obowiązkowy egzamin z j.pol"
1.8039028401185917e+18," ale zapraszam do MZ, doświadczenia Profesorów - bezcenne!"
1.8039013996142802e+18," Powiem tak: „królestwo za dyrektora!” takiego, który dobrze zarządzi szpitalem-instytutem i będzie cieszył się autorytetem wśród pracowników, czyli profesorów, doktorów, pielęgniarek.
Pracujemy nad modelem funkcjonowania szpitali, ale instytuty? One powinny innym dawać know how!"
1.8026018321889567e+18,"Sprawą preskrypcji leków, nie tylko opioidów(!), zajmuję się od kilku miesięcy, bo muszę naprawić to, co Pan zepsuł. A że jest co naprawiać, to kto jak kto, ale Pan, zamiast pokrzykiwać z mównicy, powinien milczeć…
nawet brak GIF-a to też wina bubla prawnego z Pana czasów w MZ       🙈        "
1.8025809243174464e+18,"  - nierozstrzygnięty konkurs na GIF-a to efekt źle napisanego rozporządzenia (podpisał je Minister Szumowski)
- urząd GIF-a działa i raportuje nieprawidłowości do organów ścigania 
- GIF będzie wybrany w tym tygodniu
- nie znam Pana ustaleń z 2020 r., ale zapoznam się z nimi"
1.8025795041597606e+18,"     w  kończymy pracę nad rozwiązaniami legislacyjnymi, które są konieczne (oprócz bieżącego informowania organów ścigania o nieprawidłowościach)
zapraszam na spotkanie, będzie można przedyskutować rozwiązania i wybrać najlepsze…
moje biuro ustali termin"
1.8024453777878387e+18,"   nikt nie robi histerycznych ruchów, staram się naprawić dziesiątki problemów, których nikt nie rozwiązywał na serio, raczej propagandowo, robiąc jakieś protezy;
trzeba zrobić kilka rzeczy naraz, codzienny monitoring i raportowanie to tylko jedna z nich"
1.8016437641521933e+18,         ❤       ️
1.8011109912220227e+18,   wniosek o podejrzeniu popełnienia przestępstwa w sprawie respiratorów i decyzji pana Cieszyńskiego już złożyłam
1.8010003711432748e+18,"Samorządy, lekarze, a przede wszystkim pacjenci cieszą się, że odsunęliśmy #PiS od władzy zanim zdążył wprowadzić reformę wg (nie stawiamy kropki po g) Niedzielskiego i jego pomocnika , w której chcieli zlikwidować wszystkie nierentowne szpitale. Ja ratuję powiatowe…  "
1.799885182461428e+18, ja też       ❤       ️
1.7998851241017057e+18, I       ❤       ️You
1.7998801303509898e+18,"DZIĘKUJĘ       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️
       🥰              🥰              🥰              🥰              🥰              🥰              🥰              🥰              🥰              🥰       
       🇵              🇱              🇪              🇺              🇵              🇱              🇪              🇺              🇵              🇱              🇪              🇺              🇵              🇱              🇪              🇺              🇵              🇱              🇪              🇺       "
